student_id,age,gender,education_level,stream,board,aptitude_logical,aptitude_verbal,aptitude_numerical,aptitude_spatial,personality_openness,personality_conscientiousness,personality_extraversion,personality_agreeableness,personality_neuroticism,interest_realistic,interest_investigative,interest_artistic,interest_social,interest_enterprising,interest_conventional,career_outcome
STU190089,16,F,class_10,undecided,cbse,62.73,75.89,84.21,52.85,3.87,2.03,4.04,3.8,3.43,2.99,2.41,2.0,2.91,4.09,2.0,Entrepreneur
STU260081,15,M,class_9,arts,state,57.52,87.96,39.71,59.5,3.56,4.18,4.14,3.17,1.79,4.68,3.34,4.48,3.69,2.71,3.32,Journalist
STU140023,18,F,class_12,commerce,state,94.01,62.02,75.21,76.93,4.08,4.01,2.55,3.86,2.13,1.94,2.96,2.89,3.37,4.34,3.81,Chartered Accountant
STU280084,17,F,class_12,arts,cbse,55.88,80.64,31.05,57.8,4.22,4.8,4.9,3.5,2.49,3.4,2.48,4.23,4.47,2.26,1.93,Content Writer
STU100075,16,F,class_10,science_pcb,cbse,78.69,71.84,91.27,47.21,4.73,5.0,3.69,4.19,3.67,3.68,3.98,1.93,3.4,1.24,1.6,Pharmacist
STU220140,18,M,class_12,arts,icse,42.05,80.0,51.27,91.83,5.0,4.34,2.73,3.34,2.13,1.37,2.69,4.94,3.88,2.3,2.59,UX/UI Designer
STU130094,22,F,undergraduate,science_pcm,ib,57.69,61.54,90.63,76.69,4.31,1.13,4.5,4.33,1.81,2.86,3.99,1.44,5.0,2.81,2.76,Physiotherapist
STU260024,22,M,undergraduate,arts,cbse,87.72,83.93,57.99,76.49,3.39,4.4,3.85,4.87,2.74,2.03,2.86,4.23,4.17,2.6,2.05,Journalist
STU210135,14,F,class_9,arts,cbse,70.11,94.54,51.28,57.07,4.15,4.75,4.18,3.81,1.3,2.24,3.49,2.24,4.7,4.82,2.51,Civil Lawyer
STU020079,22,M,undergraduate,science_pcm,state,91.19,65.15,73.03,64.7,4.88,3.94,3.65,3.07,3.73,3.71,4.06,2.59,1.6,2.02,2.37,Data Scientist
STU020099,18,M,undergraduate,science_pcm,icse,84.82,69.84,80.56,68.78,4.73,4.71,3.28,3.04,2.58,3.45,4.67,2.07,2.27,3.0,1.89,Data Scientist
STU160080,19,F,undergraduate,science_pcm,state,81.79,63.99,85.5,62.91,2.8,5.0,3.98,4.4,1.74,2.23,3.76,2.94,2.23,1.19,3.6,Management Consultant
STU020002,17,M,class_12,science_pcm,cbse,73.08,50.15,69.74,78.87,4.17,2.06,2.52,3.84,1.83,4.08,4.75,3.11,3.35,2.47,2.56,Data Scientist
STU310098,20,F,undergraduate,science_pcb,state,34.67,79.81,72.97,74.44,3.2,4.2,3.43,4.2,1.94,3.68,4.24,2.33,4.64,4.68,4.38,Environmental Scientist
STU340147,16,M,class_11,science_pcm,cbse,71.19,78.0,56.61,94.53,2.59,4.03,3.83,1.36,1.4,4.14,3.5,4.48,4.4,1.75,3.93,Airline Pilot
STU050056,14,M,class_9,undecided,cbse,94.91,57.94,92.26,74.79,3.35,4.74,3.81,2.81,2.23,3.8,4.26,3.55,3.76,3.81,3.23,Cloud Architect
STU060107,15,M,class_10,science_pcm,icse,50.69,35.43,70.72,42.82,4.58,3.46,3.91,2.1,1.78,4.93,3.34,3.49,3.03,2.35,4.37,Mechanical Engineer
STU020078,16,F,class_10,science_pcm,cbse,89.69,62.65,83.67,73.27,4.76,4.71,3.57,2.67,2.9,3.69,4.44,3.22,2.57,3.6,2.18,Data Scientist
STU310100,16,M,class_10,science_pcb,cbse,80.95,99.0,86.88,90.32,4.92,4.89,4.19,3.78,2.42,4.01,4.69,4.33,4.39,3.69,2.88,Environmental Scientist
STU100089,16,F,class_11,science_pcb,state,55.79,58.0,53.65,85.0,3.51,3.43,3.81,3.96,2.16,1.98,3.58,1.2,4.4,2.73,1.7,Pharmacist
STU230087,19,M,undergraduate,undecided,cbse,56.86,54.42,76.53,62.0,4.48,3.86,4.36,2.5,3.73,2.77,2.07,4.08,3.66,1.7,1.85,Graphic Designer
STU020030,14,F,class_9,science_pcm,state,74.04,79.77,85.34,66.58,4.8,3.25,3.22,3.18,3.16,4.14,5.0,2.53,1.85,3.13,3.56,Data Scientist
STU290065,15,M,class_9,science_pcm,cbse,86.5,70.04,74.55,76.46,4.02,4.28,3.8,3.87,1.81,4.75,5.0,3.43,4.94,4.03,3.18,IAS Officer
STU160018,16,M,class_11,commerce,cbse,94.0,69.53,81.71,74.53,3.5,4.68,3.53,2.21,1.27,3.33,4.7,1.91,3.74,4.51,3.52,Management Consultant
STU290021,15,F,class_10,arts,cbse,87.52,69.34,87.59,91.13,3.0,4.17,4.56,4.59,1.48,3.49,5.0,3.48,4.83,5.0,3.48,IAS Officer
STU340075,14,M,class_9,science_pcm,cbse,82.66,40.96,79.22,60.0,3.08,4.27,3.91,2.73,2.61,4.98,3.55,3.8,2.29,3.98,4.33,Airline Pilot
STU040112,20,M,undergraduate,science_pcm,icse,74.82,69.57,92.11,83.85,3.91,3.48,1.96,2.76,3.55,3.43,3.83,1.99,2.82,3.07,1.73,Cybersecurity Analyst
STU330009,16,M,class_10,vocational,cbse,78.87,77.72,49.64,86.65,2.0,3.71,2.38,4.24,1.67,5.0,4.1,2.22,2.32,2.65,2.34,Chef / Culinary Arts
STU040023,19,M,undergraduate,science_pcm,state,83.45,45.59,86.31,17.56,4.66,3.41,2.75,2.2,2.74,1.74,3.98,1.4,3.47,2.27,2.76,Cybersecurity Analyst
STU020019,15,M,class_9,science_pcm,state,53.06,56.52,55.29,52.0,3.66,4.31,1.8,2.55,2.95,3.32,4.23,2.23,3.59,2.7,5.0,Data Scientist
STU090096,22,F,undergraduate,undecided,icse,86.47,65.6,70.07,64.49,4.03,3.53,4.96,3.84,2.33,3.49,3.94,1.78,4.62,1.58,4.04,Dentist
STU300102,17,O,class_12,arts,icse,71.62,61.7,83.09,64.48,3.78,3.26,4.6,2.94,3.23,4.74,2.59,3.52,3.46,2.87,4.24,Defence Officer (Indian Armed Forces)
STU060027,15,M,class_10,science_pcm,cbse,55.04,61.99,50.24,69.39,2.95,4.17,3.49,3.51,3.53,4.07,4.5,4.2,1.3,2.86,4.8,Mechanical Engineer
STU180042,17,F,class_12,science_pcm,cbse,73.01,67.77,64.83,75.03,3.44,3.91,5.0,3.67,4.18,1.91,3.19,2.72,4.05,5.0,3.61,Product Manager
STU040104,16,F,class_10,commerce,cbse,97.0,73.46,90.97,72.59,4.36,4.44,3.9,2.82,2.39,3.57,4.57,2.47,2.25,2.39,2.29,Cybersecurity Analyst
STU070111,16,M,class_11,science_pcm,cbse,70.25,42.21,100.0,90.64,2.18,4.08,2.0,4.4,3.51,4.32,3.04,1.76,4.49,4.6,2.89,Civil Engineer
STU340002,17,M,class_11,science_pcm,cbse,53.19,46.52,73.09,73.28,3.01,3.35,3.64,4.15,2.14,4.91,3.85,1.76,2.79,1.99,2.82,Airline Pilot
STU120053,18,M,class_12,arts,ib,56.94,91.42,61.27,84.92,3.78,4.38,2.37,4.94,4.67,3.09,4.71,1.45,1.92,1.51,1.74,Clinical Psychologist
STU260078,17,M,class_11,arts,state,51.65,95.74,64.75,53.04,4.82,4.04,4.84,3.23,2.34,1.68,3.45,4.65,3.72,2.19,1.16,Journalist
STU040037,15,F,class_10,science_pcm,ib,86.13,81.45,84.84,57.71,4.29,1.0,2.85,3.94,2.69,3.71,1.58,2.2,2.01,2.92,2.42,Cybersecurity Analyst
STU340126,17,M,class_12,undecided,cbse,72.99,57.78,45.0,86.91,2.95,3.11,3.62,3.71,1.1,5.0,4.33,1.54,3.32,4.38,3.8,Airline Pilot
STU020147,20,M,undergraduate,commerce,state,81.05,77.66,76.17,75.55,3.81,4.19,2.06,3.42,2.5,5.0,4.87,2.87,2.67,2.75,3.07,Data Scientist
STU090010,18,F,undergraduate,undecided,cbse,72.66,67.72,78.11,54.62,3.14,4.62,3.08,1.47,1.59,2.08,2.37,1.1,4.36,1.2,1.6,Dentist
STU320081,16,M,class_10,arts,cbse,76.29,89.17,60.24,40.0,3.27,4.1,3.2,3.98,3.37,5.0,2.0,2.27,3.42,4.14,2.92,Sports Manager
STU300047,16,F,class_10,arts,cbse,64.23,42.94,45.0,74.83,3.36,4.16,3.39,3.2,3.93,4.56,2.37,3.54,2.62,4.03,2.62,Defence Officer (Indian Armed Forces)
STU160102,17,M,class_12,commerce,icse,69.23,79.29,87.49,86.0,4.45,4.26,4.24,2.42,3.16,3.11,4.07,1.92,4.71,3.97,4.21,Management Consultant
STU340133,17,M,class_12,commerce,state,73.55,50.81,66.55,84.21,3.44,4.13,3.84,3.9,3.5,3.77,3.99,3.39,1.59,4.05,2.07,Airline Pilot
STU080080,17,M,class_12,undecided,cbse,67.47,94.4,83.46,57.3,3.92,4.15,2.8,3.5,1.3,2.44,3.68,1.6,4.55,3.21,3.36,Doctor (MBBS)
STU020050,18,F,undergraduate,science_pcm,state,76.16,32.1,73.4,75.4,4.07,4.65,3.44,2.86,1.84,4.85,3.97,2.18,3.35,4.0,5.0,Data Scientist
STU130016,21,M,undergraduate,vocational,state,79.27,72.43,67.13,60.13,3.59,4.49,2.38,4.41,2.03,1.8,4.25,2.12,4.41,1.89,3.69,Physiotherapist
STU020130,18,M,class_12,science_pcm,icse,86.73,52.5,91.88,80.95,3.79,4.19,3.54,3.44,2.37,4.37,4.21,2.14,4.52,3.1,2.06,Data Scientist
STU070135,17,F,class_12,science_pcm,cbse,76.56,52.2,90.0,87.26,2.0,3.47,2.35,2.65,2.16,4.91,4.18,1.0,1.59,3.87,2.86,Civil Engineer
STU060144,15,F,class_9,science_pcm,cbse,64.4,35.0,50.63,65.34,2.28,2.44,3.57,3.82,2.45,4.79,4.21,3.9,2.72,4.07,3.22,Mechanical Engineer
STU100099,16,F,class_10,science_pcb,state,78.87,68.55,76.96,73.03,1.44,3.66,2.51,4.57,2.65,3.6,3.77,1.91,4.8,2.69,2.58,Pharmacist
STU050106,20,F,undergraduate,vocational,ib,68.0,76.51,65.39,66.56,3.55,3.97,3.14,4.53,2.41,3.37,1.41,2.73,1.86,2.58,5.0,Cloud Architect
STU100087,14,M,class_9,science_pcb,cbse,89.48,70.62,77.79,62.83,2.77,4.07,2.57,4.14,1.37,3.87,4.13,2.78,5.0,1.83,1.83,Pharmacist
STU180043,17,F,class_12,science_pcm,cbse,38.57,70.97,64.37,63.28,4.56,1.44,4.58,2.86,4.17,3.18,2.08,1.78,4.45,1.8,4.0,Product Manager
STU300088,21,M,undergraduate,commerce,state,81.7,51.8,59.14,86.66,2.52,4.03,4.06,3.17,2.28,4.75,3.32,3.96,2.09,2.7,2.49,Defence Officer (Indian Armed Forces)
STU130070,18,F,class_12,science_pcb,cbse,92.0,78.08,66.66,58.99,3.3,5.0,3.78,3.83,2.9,4.09,4.85,2.82,1.54,3.13,3.74,Physiotherapist
STU230020,22,M,undergraduate,commerce,cbse,69.12,74.97,64.71,94.65,4.47,4.55,4.47,4.65,4.36,4.2,3.39,4.42,3.03,4.19,1.64,Graphic Designer
STU100042,16,F,class_11,undecided,cbse,92.0,60.4,51.43,80.96,2.76,3.4,2.51,4.74,2.55,3.68,4.74,2.93,2.92,5.0,3.83,Pharmacist
STU210103,17,M,class_12,arts,icse,66.3,100.0,57.05,42.81,3.92,3.56,4.8,1.92,3.31,2.53,4.4,2.24,3.69,4.62,5.0,Civil Lawyer
STU090124,14,F,class_9,science_pcb,cbse,72.75,65.73,72.48,82.01,3.64,3.7,4.27,1.72,2.0,3.03,3.62,1.37,3.4,3.17,3.35,Dentist
STU160081,17,F,class_12,science_pcm,icse,91.96,55.0,62.06,43.54,2.8,4.7,4.07,4.42,3.85,1.8,3.26,3.07,3.84,4.34,3.94,Management Consultant
STU080068,18,F,class_12,vocational,cbse,59.52,89.48,96.62,84.87,4.6,4.69,2.9,4.53,3.14,4.55,4.91,3.7,4.05,3.73,3.16,Doctor (MBBS)
STU080148,18,F,undergraduate,science_pcb,state,58.28,65.69,84.78,54.91,3.73,3.93,3.76,4.54,2.51,2.33,3.0,2.6,5.0,1.53,3.31,Doctor (MBBS)
STU270043,19,M,undergraduate,arts,state,77.42,49.05,59.85,74.54,4.13,3.93,2.71,3.05,2.46,2.55,2.09,4.85,2.68,1.7,2.8,Film Director
STU180054,15,M,class_10,arts,state,41.34,90.52,74.59,74.8,3.73,3.68,3.94,4.52,3.57,3.0,3.77,2.98,2.33,3.76,3.88,Product Manager
STU110117,17,M,class_12,science_pcm,cbse,70.12,99.16,85.31,71.77,3.51,3.74,3.87,4.47,2.27,2.17,4.05,3.28,4.93,3.48,3.4,Biomedical Engineer
STU030074,17,M,class_12,science_pcm,icse,90.26,81.0,55.57,64.02,2.63,4.37,3.63,2.21,2.23,4.73,4.29,2.73,1.3,1.95,4.2,AI/ML Engineer
STU290148,18,M,class_12,arts,cbse,100.0,77.53,98.68,83.79,3.07,4.34,3.43,3.12,1.84,4.26,3.33,2.26,1.0,4.65,3.58,IAS Officer
STU030016,21,M,undergraduate,science_pcm,state,82.86,76.59,82.54,64.08,4.69,4.5,1.25,3.57,1.59,4.66,4.04,2.89,3.45,2.81,2.49,AI/ML Engineer
STU190127,17,F,class_12,science_pcm,cbse,85.43,73.76,54.0,57.45,3.15,4.8,3.55,4.26,3.82,2.13,2.14,4.1,4.22,4.52,3.99,Entrepreneur
STU320120,16,M,class_11,arts,icse,69.07,57.48,86.34,76.87,4.12,3.24,1.17,3.25,2.11,2.62,2.86,3.73,3.13,4.49,2.88,Sports Manager
STU010081,18,F,undergraduate,science_pcm,state,91.55,54.53,72.27,85.7,3.46,3.58,3.58,3.8,1.4,3.23,4.92,3.63,1.6,1.6,1.9,Software Engineer
STU310007,16,F,class_11,arts,icse,80.15,86.24,76.97,98.0,4.0,4.86,3.64,3.5,2.72,4.79,3.88,4.07,4.59,4.32,2.45,Environmental Scientist
STU290023,15,O,class_9,undecided,cbse,84.75,51.72,96.88,72.76,4.72,4.59,3.81,3.71,3.43,3.52,4.57,1.85,4.0,4.12,3.38,IAS Officer
STU310121,16,F,class_11,science_pcm,cbse,94.88,83.43,83.37,76.85,3.83,4.46,3.23,4.39,3.59,2.56,4.54,1.3,4.61,1.39,1.76,Environmental Scientist
STU310001,18,M,undergraduate,science_pcm,cbse,78.95,52.76,95.79,43.82,4.89,4.07,4.5,4.39,1.81,3.91,2.8,1.3,4.82,4.98,3.43,Environmental Scientist
STU100122,20,M,undergraduate,science_pcm,state,81.55,58.9,85.39,76.67,4.39,4.27,2.84,4.76,2.4,3.27,4.88,3.4,3.4,1.97,3.47,Pharmacist
STU090069,18,F,undergraduate,science_pcb,state,92.0,49.18,92.12,55.82,2.5,4.46,3.56,3.5,2.58,2.03,3.5,2.67,5.0,1.2,3.92,Dentist
STU160128,16,F,class_10,science_pcb,cbse,83.02,81.58,48.78,41.17,1.35,3.74,4.31,2.39,2.34,1.66,4.7,2.25,3.09,4.04,2.16,Management Consultant
STU180078,17,M,class_12,commerce,state,74.65,72.66,83.85,70.69,4.09,4.21,3.71,4.47,3.35,1.99,4.57,1.06,4.34,3.64,4.9,Product Manager
STU130074,17,M,class_11,vocational,cbse,92.0,93.7,49.79,58.73,2.87,4.39,3.76,4.2,2.44,1.8,4.34,2.51,3.69,3.22,4.23,Physiotherapist
STU200075,22,M,undergraduate,commerce,icse,73.71,86.87,97.03,63.07,4.2,4.95,2.61,4.69,3.39,2.91,4.4,1.8,3.25,3.71,4.63,Corporate Lawyer
STU220017,18,F,undergraduate,undecided,cbse,84.0,80.0,44.32,61.33,4.17,2.9,4.11,2.85,4.39,4.2,2.9,4.93,3.0,1.7,1.46,UX/UI Designer
STU150001,15,M,class_9,commerce,cbse,64.53,70.49,80.52,68.86,4.25,4.73,3.38,2.23,1.36,3.49,4.61,2.0,2.36,3.98,3.54,Investment Banker
STU210064,16,F,class_11,commerce,cbse,73.34,90.81,38.75,77.4,4.05,3.96,3.51,4.7,3.74,1.1,4.27,2.21,4.44,4.22,4.41,Civil Lawyer
STU230103,16,F,class_11,arts,icse,66.17,61.53,41.02,34.0,3.98,4.7,3.64,4.46,2.29,1.83,2.41,1.38,3.24,4.54,1.0,Graphic Designer
STU120087,15,F,class_10,undecided,state,75.01,79.99,79.37,43.47,3.86,3.4,4.46,4.92,1.59,2.74,4.77,2.61,3.05,3.06,1.31,Clinical Psychologist
STU230071,18,M,class_12,commerce,cbse,73.25,96.0,78.0,73.79,4.91,2.3,3.03,3.61,3.13,2.42,1.43,4.61,4.02,3.33,2.95,Graphic Designer
STU040056,16,F,class_10,vocational,cbse,80.42,66.51,83.39,90.0,4.31,3.1,4.1,2.2,1.3,5.0,4.71,2.87,2.04,1.6,4.57,Cybersecurity Analyst
STU270028,17,M,class_11,undecided,state,52.9,59.12,40.55,99.0,3.8,3.71,4.63,4.5,3.73,2.06,3.16,4.19,2.32,1.7,1.0,Film Director
STU200091,18,M,class_12,arts,state,76.73,56.29,30.2,46.65,3.14,5.0,2.99,4.43,2.74,2.68,4.48,3.23,3.32,4.67,3.07,Corporate Lawyer
STU320138,22,F,undergraduate,science_pcm,cbse,68.48,71.5,62.35,73.49,4.15,4.43,3.57,4.6,2.07,3.26,4.13,2.97,3.52,3.49,2.72,Sports Manager
STU040137,14,M,class_9,science_pcm,icse,72.4,82.0,80.1,77.32,4.72,4.54,2.63,3.76,2.09,4.64,4.14,2.93,2.69,2.41,2.31,Cybersecurity Analyst
STU280146,18,F,class_12,commerce,cbse,65.42,96.19,60.21,72.44,4.74,3.93,3.86,3.34,1.45,1.76,3.36,3.38,4.2,3.14,2.88,Content Writer
STU170127,21,M,undergraduate,science_pcm,icse,73.98,95.0,92.0,45.21,1.49,3.65,3.58,4.47,4.0,1.2,4.7,4.11,4.34,4.91,4.7,Digital Marketing Manager
STU340120,17,M,class_12,science_pcm,cbse,88.0,37.78,45.76,79.88,3.14,3.13,3.45,3.84,2.25,1.86,4.49,2.67,3.91,2.09,2.65,Airline Pilot
STU150058,18,M,undergraduate,commerce,icse,63.24,54.07,93.25,54.88,3.48,4.44,2.48,2.26,1.5,3.06,3.13,1.68,3.43,3.3,3.09,Investment Banker
STU180074,19,M,undergraduate,commerce,cbse,78.29,36.24,68.19,72.03,3.57,4.32,1.3,4.06,1.72,1.79,3.98,2.17,2.43,5.0,3.8,Product Manager
STU080126,21,M,undergraduate,science_pcb,state,86.72,47.67,86.23,83.75,3.97,4.38,2.27,5.0,3.16,3.37,3.76,1.83,4.82,1.2,1.6,Doctor (MBBS)
STU070130,17,F,class_12,science_pcm,cbse,65.52,56.66,65.39,79.12,2.88,4.87,4.24,2.88,1.69,4.75,3.74,2.45,3.34,3.85,2.38,Civil Engineer
STU200090,16,F,class_10,arts,cbse,83.37,96.84,73.65,39.41,3.19,5.0,3.19,4.7,3.1,1.83,3.57,2.85,4.9,1.45,4.31,Corporate Lawyer
STU230079,19,F,undergraduate,arts,cbse,78.84,88.2,53.88,93.97,4.12,3.32,2.55,4.13,1.56,1.71,4.0,4.78,4.31,4.7,2.32,Graphic Designer
STU110091,14,F,class_9,science_pcb,cbse,72.18,61.77,95.0,45.0,3.9,4.46,3.54,4.22,1.71,2.57,4.14,2.01,3.48,1.46,2.18,Biomedical Engineer
STU230115,18,F,class_12,arts,cbse,68.99,96.0,52.85,70.31,5.0,3.09,2.62,3.42,3.68,4.12,2.04,4.51,3.77,2.23,1.37,Graphic Designer
STU040036,22,O,undergraduate,science_pcm,ib,97.0,45.25,98.0,44.6,3.05,4.08,4.1,3.8,2.79,3.14,4.41,1.18,1.77,2.57,3.65,Cybersecurity Analyst
STU330124,16,F,class_10,vocational,icse,54.1,72.35,59.57,95.43,3.21,3.57,2.16,3.01,3.73,3.59,2.95,3.06,2.23,2.0,2.81,Chef / Culinary Arts
STU280037,15,M,class_9,undecided,cbse,59.54,73.19,80.0,62.71,3.64,3.21,1.77,3.79,2.0,2.32,2.22,4.34,4.96,3.85,1.03,Content Writer
STU010089,21,F,undergraduate,science_pcm,cbse,92.41,66.82,73.34,72.94,4.67,4.89,2.56,2.33,1.63,3.97,4.39,3.04,3.58,2.72,3.85,Software Engineer
STU120048,17,O,class_11,science_pcb,state,71.16,63.15,72.35,54.73,2.76,3.82,2.86,4.43,3.81,3.14,3.82,3.46,4.25,1.26,1.33,Clinical Psychologist
STU330058,17,F,class_11,arts,state,68.65,49.58,50.24,64.76,3.61,4.61,3.1,3.02,2.42,4.29,2.95,4.26,1.2,1.79,3.39,Chef / Culinary Arts
STU050054,18,M,undergraduate,science_pcm,state,68.0,37.99,80.39,72.28,4.33,4.48,4.1,4.3,1.65,4.01,4.02,1.41,2.97,1.76,1.84,Cloud Architect
STU290017,19,M,undergraduate,science_pcm,state,77.45,70.0,83.07,90.63,4.65,4.34,4.31,4.09,2.52,4.38,5.0,1.45,4.68,4.24,3.97,IAS Officer
STU260150,20,F,undergraduate,arts,cbse,57.75,53.76,35.86,85.0,4.19,3.53,4.11,3.68,2.53,2.15,1.4,4.49,3.81,2.51,3.1,Journalist
STU150043,15,M,class_10,commerce,icse,63.0,63.91,72.0,40.0,3.08,4.15,3.54,3.03,1.3,2.54,2.4,2.33,2.74,3.63,4.02,Investment Banker
STU080100,22,M,undergraduate,science_pcb,icse,84.98,77.58,82.86,68.34,1.2,3.64,3.22,4.6,5.0,2.33,4.04,2.34,4.71,1.94,2.65,Doctor (MBBS)
STU250079,17,F,class_11,arts,cbse,44.14,96.0,40.69,43.89,4.4,3.04,3.82,3.55,1.0,3.65,2.82,3.83,3.36,3.6,2.05,Fashion Designer
STU010145,15,M,class_10,science_pcm,state,64.27,73.25,71.66,65.61,5.0,4.23,3.41,2.36,1.3,3.57,3.85,3.03,3.8,2.47,1.97,Software Engineer
STU050071,22,F,undergraduate,commerce,state,93.66,55.4,86.0,78.12,4.63,3.46,2.91,3.43,2.0,2.7,4.16,3.17,4.87,2.89,3.7,Cloud Architect
STU240060,16,O,class_10,arts,cbse,61.57,76.85,40.09,68.9,4.82,4.23,4.34,2.36,3.53,2.73,3.49,3.98,4.3,2.69,1.76,Architect
STU340028,15,F,class_9,science_pcm,cbse,48.0,78.0,67.94,98.0,2.52,4.18,3.17,4.4,4.19,3.81,4.1,1.93,3.88,3.73,1.0,Airline Pilot
STU180047,15,F,class_10,commerce,cbse,84.49,68.83,86.94,64.33,1.96,3.94,4.79,3.72,1.72,2.57,3.26,1.4,2.2,4.73,3.76,Product Manager
STU150046,18,M,undergraduate,undecided,state,77.83,63.9,80.35,70.59,4.29,4.35,3.88,2.38,2.76,2.07,3.45,2.54,2.67,3.22,4.36,Investment Banker
STU150119,16,F,class_11,commerce,cbse,71.58,50.0,87.7,52.19,3.44,4.23,1.89,2.93,1.51,2.77,2.37,4.08,2.17,4.48,4.31,Investment Banker
STU100021,17,M,class_12,science_pcm,state,71.51,90.87,68.15,61.61,2.74,4.43,3.21,4.55,1.12,2.31,4.43,2.6,3.82,3.58,2.65,Pharmacist
STU320052,15,M,class_9,commerce,cbse,94.0,73.02,68.06,64.2,3.14,3.57,3.83,2.46,2.95,3.35,3.68,2.87,3.24,1.69,4.09,Sports Manager
STU100119,16,M,class_10,science_pcm,cbse,55.0,76.36,69.1,60.81,3.05,4.24,3.51,5.0,2.88,1.0,4.67,2.73,3.4,3.8,3.7,Pharmacist
STU190111,17,F,class_12,science_pcm,icse,76.33,69.01,88.13,54.64,3.66,2.69,4.83,3.04,1.96,1.33,4.7,3.91,3.44,3.4,1.95,Entrepreneur
STU250103,17,M,class_12,undecided,cbse,73.14,96.0,45.99,73.27,3.7,3.43,4.03,4.18,1.26,3.56,2.41,4.14,4.14,2.34,1.0,Fashion Designer
STU280055,15,F,class_10,science_pcm,cbse,50.28,87.48,79.55,63.24,3.41,2.97,5.0,4.18,3.91,2.36,2.12,3.2,3.69,2.1,2.41,Content Writer
STU220077,20,F,undergraduate,commerce,cbse,42.0,51.5,56.05,97.26,4.85,3.52,3.71,4.16,4.06,2.36,2.23,4.32,4.65,1.99,2.98,UX/UI Designer
STU290139,19,M,undergraduate,commerce,state,89.1,78.64,85.02,94.81,3.0,4.53,4.17,4.25,1.36,2.0,4.44,2.48,5.0,4.63,4.1,IAS Officer
STU280049,20,F,undergraduate,commerce,cbse,86.0,85.45,63.09,61.63,3.79,3.28,2.8,3.22,4.37,1.88,1.4,4.14,3.67,4.36,3.11,Content Writer
STU170088,20,M,undergraduate,commerce,cbse,73.26,94.35,54.0,65.22,4.9,4.98,3.83,3.04,1.59,3.22,4.72,3.46,2.94,4.99,2.96,Digital Marketing Manager
STU010101,18,M,undergraduate,science_pcm,cbse,54.92,46.72,72.76,90.0,3.18,4.51,2.41,4.23,3.17,3.14,4.28,1.67,3.34,2.49,2.39,Software Engineer
STU200078,17,M,class_12,arts,state,74.86,90.12,46.12,64.52,3.97,4.59,4.8,2.72,2.33,2.41,3.0,3.24,4.66,4.81,2.28,Corporate Lawyer
STU050132,17,M,class_11,science_pcm,cbse,79.52,77.72,85.58,82.07,3.19,3.78,2.61,2.35,2.13,3.05,2.23,4.39,3.47,4.0,3.2,Cloud Architect
STU250016,22,F,undergraduate,commerce,cbse,55.94,76.24,78.0,83.41,5.0,4.67,2.88,3.65,4.05,2.56,3.34,4.88,2.3,2.46,3.5,Fashion Designer
STU310078,17,M,class_12,arts,cbse,80.74,72.03,89.53,91.42,3.0,4.97,3.18,5.0,3.8,4.27,4.72,4.3,4.67,4.6,3.72,Environmental Scientist
STU340017,16,M,class_11,commerce,state,54.71,63.18,58.83,76.65,3.69,4.54,3.45,2.77,2.71,3.79,3.08,4.07,2.79,1.5,2.68,Airline Pilot
STU060002,21,F,undergraduate,science_pcm,state,30.99,64.15,80.89,67.79,3.12,4.1,3.61,2.95,3.78,5.0,2.34,2.02,2.15,2.81,4.36,Mechanical Engineer
STU300023,22,F,undergraduate,arts,state,63.81,37.73,70.25,76.05,3.74,4.15,2.58,4.18,2.75,4.01,2.83,2.72,4.28,4.5,3.73,Defence Officer (Indian Armed Forces)
STU170074,18,F,class_12,commerce,cbse,83.28,93.5,65.74,74.9,4.9,4.36,4.13,4.27,2.13,2.65,2.0,2.73,3.77,4.26,4.11,Digital Marketing Manager
STU180107,21,M,undergraduate,undecided,state,86.28,69.69,69.52,40.0,3.66,3.73,3.67,2.73,3.78,3.8,4.25,4.3,3.09,3.93,4.02,Product Manager
STU290146,16,M,class_10,science_pcm,icse,88.63,79.38,97.15,82.02,3.44,4.33,4.25,1.52,3.35,2.13,3.58,2.8,4.31,3.63,3.57,IAS Officer
STU080046,22,F,undergraduate,science_pcb,state,82.7,68.06,86.09,53.86,3.35,4.96,2.65,3.91,2.35,3.14,1.88,3.44,4.51,1.59,3.22,Doctor (MBBS)
STU060132,16,M,class_10,science_pcm,icse,77.22,59.84,73.07,65.59,4.23,4.46,4.53,3.6,3.91,4.02,3.79,3.11,1.74,4.25,1.87,Mechanical Engineer
STU080035,20,F,undergraduate,science_pcb,cbse,92.0,100.0,96.4,52.0,4.6,4.46,2.21,4.93,3.86,3.34,4.53,4.07,4.34,2.78,3.4,Doctor (MBBS)
STU290097,18,F,class_12,arts,cbse,90.14,84.36,78.4,86.95,4.17,4.0,3.3,4.26,1.34,3.03,4.62,3.86,4.06,4.83,3.82,IAS Officer
STU120005,20,F,undergraduate,arts,cbse,53.95,84.07,75.01,67.03,2.5,4.34,2.43,4.68,1.2,3.06,3.5,2.88,3.85,3.02,4.0,Clinical Psychologist
STU230142,16,M,class_10,arts,cbse,82.49,83.89,35.0,90.12,4.1,3.98,4.15,4.03,2.49,2.56,1.85,4.63,4.33,4.75,3.06,Graphic Designer
